label,sentence,sample_index
1,the delicious trimmings arrive early and stay late filling nearly every minute with a lighthearted glow some impudent snickers and a glorious dose of humankind s liberating ability to triumph over a scrooge or two,1114
1,enjoyably fast moving hard hitting documentary,1116
1,the film s constant mood of melancholy and its unhurried narrative are masterfully controlled,1118
1,this is a stunning film a one of a kind tour de force,1120
1,cho s face is an amazing slapstick instrument creating a scrapbook of living mug shots,1121
0,it s about as convincing as any other arnie musclefest but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic,1122
1,an extremely funny ultimately heartbreaking look at life in contemporary china,1123
1,davis is funny charming and quirky in her feature film acting debut as amy,1124
1,a lively and engaging examination of how similar obsessions can dominate a family,1127
1,in the new release of cinema paradiso the tale has turned from sweet to bittersweet and when the tears come during that final beautiful scene they finally feel absolutely earned,1128
1,the film is full of charm,1130
1,the movie is well crafted and well executed,1131
1,he nonetheless appreciates the art and reveals a music scene that transcends culture and race,1134
1,the one liners are snappy the situations volatile and the comic opportunities richly rewarded,1135
1,it s anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother daughter pair,1136
1,it s affecting amusing sad and reflective,1139
1,a slight but sweet film,1140
1,it is a happy heady jumble of thought and storytelling an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film,1142
1,george lucas returns as a visionary with a tale full of nuance and character dimension,1146
1,an extraordinary dramatic experience,1148
1,that in itself is extraordinary,1150
1,it zips along with b movie verve while adding the rich details and go for broke acting that heralds something special,1154
1,me without you has a bracing truth that s refreshing after the phoniness of female bonding pictures like divine secrets of the ya ya sisterhood,1155
1,the result puts a human face on derrida and makes one of the great minds of our times interesting and accessible to people who normally could n t care less,1157
1,unexpected moments of authentically impulsive humor are the hallmark of this bittersweet uncommonly sincere movie that portrays the frank humanity of emotional recovery,1159
1,this is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies,1161
1,audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling,1163
1,credit director ramsay for taking the sometimes improbable story and making it feel realistic,1164
1,this is dicaprio s best performance in anything ever and easily the most watchable film of the year,1165
1,manages to be wholesome and subversive at the same time,1169
1,when it s not wallowing in hormonal melodrama real women have curves is a sweet honest and enjoyable comedy drama about a young woman who wants many things in life but fears she ll become her mother before she gets to fulfill her dreams,1170
0,this starts off with a 1950 s doris day feel and it gets very ugly very fast,1172
1,discursive but oddly riveting documentary,1174
1,an undeniably gorgeous terminally smitten document of a troubadour his acolytes and the triumph of his band,1176
1,a beautifully observed character piece,1178
1,it is quite a vision,1180
1,a bittersweet drama about the limbo of grief and how truth telling can open the door to liberation,1182
1,as chilling and fascinating as philippe mora s modern hitler study snide and prejudice,1186
1,strange and beautiful film,1188
1,no worse a film than breaking out and breaking out was utterly charming,1189
1,despite lagging near the finish line the movie runs a good race one that will have you at the edge of your seat for long stretches,1191
1,it s a treat a delightful witty improbable romantic comedy with a zippy jazzy score grant and bullock make it look as though they are having so much fun,1194
1,performances all around are tops with the two leads delivering oscar caliber performances,1195
1,at once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge,1197
1,it s an interesting effort particularly for jfk conspiracy nuts and barry s cold fish act makes the experience worthwhile,1198
0,it s a shame the marvelous first 101 minutes have to be combined with the misconceived final 5,1200
1,foster and whitaker are especially fine,1204
1,not only better than its predecessor it may rate as the most magical and most fun family fare of this or any recent holiday season,1207
1,although frailty fits into a classic genre in its script and execution it is a remarkably original work,1209
1,if a horror movie s primary goal is to frighten and disturb then they works spectacularly well a shiver inducing nerve rattling ride,1212
1,a playful iranian parable about openness particularly the need for people of diverse political perspectives to get along despite their ideological differences,1213
1,she boxes these women s souls right open for us,1216
1,a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare s plays,1217
1,throughout mr audiard s direction is fluid and quick,1218
1,a dashing and absorbing outing with one of france s most inventive directors,1219
1,flat out amusing sometimes endearing and often fabulous with a solid cast noteworthy characters delicious dialogue and a wide supply of effective sight gags,1221
1,the trials of henry kissinger is a remarkable piece of filmmaking because you get it,1222
1,he makes you realize that deep inside righteousness can be found a tough beauty,1223
1,the heart of the film is a touching reflection on aging suffering and the prospect of death,1227
1,fontaine s direction especially her agreeably startling use of close ups and her grace with a moving camera creates sheerly cinematic appeal,1230
1,this movie is to be cherished,1232
1,the story s scope and pageantry are mesmerizing and mr day lewis roars with leonine power,1233
1,p t anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible,1234
1,twenty years later e t is still a cinematic touchstone,1235
1,this fascinating experiment plays as more of a poetic than a strict reality creating an intriguing species of artifice that gives the lady and the duke something of a theatrical air,1236
1,even through its flaws revolution 9 proves to be a compelling interestingly told film,1238
1,this charming but slight tale has warmth wit and interesting characters compassionately portrayed,1243
1,a return to pure disney magic and is enjoyable family fare,1245
1,takes a fresh and absorbing look at a figure whose legacy had begun to bronze,1246
1,a triumph of pure craft and passionate heart,1247
1,gosling creates a staggeringly compelling character a young man whose sharp intellect is at the very root of his contradictory self hating self destructive ways,1248
1,witty and often surprising a dark little morality tale disguised as a romantic comedy,1249
1,even as it pays earnest homage to turntablists and beat jugglers old schoolers and current innovators scratch is great fun full of the kind of energy it s documenting,1250
1,astonishing frames profound ethical and philosophical questions in the form of dazzling pop entertainment,1252
1,one of the very best movies ever made about the life of moviemaking,1254
1,an elegant and sly deadpan comedy,1256
1,the way the roundelay of partners functions and the interplay within partnerships and among partnerships and the general air of gator bashing are consistently delightful,1257
0,but it s hardly a necessary enterprise,1262
1,in its treatment of the dehumanizing and ego destroying process of unemployment time out offers an exploration that is more accurate than anything i have seen in an american film,1264
1,a sensitive cultivated treatment of greene s work as well as a remarkably faithful one,1265
1,it s a piece of handiwork that shows its indie tatters and self conscious seams in places but has some quietly moving moments and an intelligent subtlety,1268
1,watching these two actors play against each other so intensely but with restraint is a treat,1270
1,an example of quiet confident craftsmanship that tells a sweet charming tale of intergalactic friendship,1271
1,a comedy that is warm inviting and surprising,1274
1,one of the more influential works of the korean new wave,1277
1,a beautifully tooled action thriller about love and terrorism in korea,1279
1,victor rosa is leguizamo s best movie work so far a subtle and richly internalized performance,1280
1,smart funny and just honest enough to provide the pleasures of a slightly naughty just above average off broadway play,1282
1,michael moore has perfected the art of highly entertaining self aggrandizing politically motivated documentary making and he s got as potent a topic as ever here,1284
1,a fine production with splendid singing by angela gheorghiu ruggero raimondi and roberto alagna,1285
1,its flame like roiling black and white inspires trembling and gratitude,1288
1,may lack the pungent bite of its title but it s an enjoyable trifle nonetheless,1289
1,like its bizarre heroine it irrigates our souls,1297
1,hawn and sarandon form an acting bond that makes the banger sisters a fascinating character study with laughs to spare,1298
1,it s a fun adventure movie for kids of all ages that like adventure,1299
1,a very capable nailbiter,1300
1,because the genre is well established what makes the movie fresh is smart writing skewed characters and the title performance by kieran culkin,1301
1,what s most refreshing about real women have curves is its unforced comedy drama and its relaxed natural seeming actors,1304
1,the low key direction is pleasingly emphatic in this properly intense claustrophobic tale of obsessive love,1305
1,smart and fun but far more witty than it is wise,1308
1,and thanks to kline s superbly nuanced performance that pondering is highly pleasurable,1310
1,in fact it s quite fun in places,1314
1,the best of the pierce brosnan james bond films to date,1315
1,thanks to a small star with big heart this family film sequel is plenty of fun for all,1316
1,it s about individual moments of mood and an aimlessness that s actually sort of amazing,1318
1,the people in jessica are so recognizable and true that as in real life we re never sure how things will work out,1319
1,this is christmas future for a lot of baby boomers,1323
1,the fun of the movie is the chance it affords to watch jackson who also served as executive producer take his smooth shrewd powerful act abroad,1328
1,saddled with an unwieldy cast of characters and angles but the payoff is powerful and revelatory,1329
1,it s something of the ultimate scorsese film with all the stomach turning violence colorful new york gang lore and other hallmarks of his personal cinema painted on their largest ever historical canvas,1330
1,mr caine and mr fraser are the whole show here with their memorable and resourceful performances,1331
1,russell makes good b movies the mask the blob and the scorpion king more than ably meets those standards,1333
1,this is a smart movie that knows its classical music knows its freud and knows its sade,1335
1,the film has an infectious enthusiasm and we re touched by the film s conviction that all life centered on that place that time and that sport,1336
1,beautifully reclaiming the story of carmen and recreating it an in an african idiom,1337
1,the camera soars above the globe in dazzling panoramic shots that make the most of the large screen format before swooping down on a string of exotic locales scooping the whole world up in a joyous communal festival of rhythm,1338
1,demonstrates the unusual power of thoughtful subjective filmmaking,1340
1,expect no major discoveries nor any stylish sizzle but the film sits with square conviction and touching good sense on the experience of its women,1341
1,the success of undercover brother is found in its ability to spoof both black and white stereotypes equally,1342
1,cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky s diaries,1344
1,director nancy savoca s no frills record of a show forged in still raw emotions captures the unsettled tenor of that post 9 11 period far better than a more measured or polished production ever could,1346
1,the film grows on you,1347
1,the most wondrous love story in years it is a great film,1351
1,some movies suck you in despite their flaws and heaven is one such beast,1352
1,my wife is an actress works as well as it does because the leads are such a companionable couple,1353
1,bouquet gives a performance that is masterly,1356
1,a poignant comedy that offers food for thought,1357
1,a series of tales told with the intricate preciseness of the best short story writing,1358
1,an engaging criminal romp that will have viewers guessing just who s being conned right up to the finale,1363
1,it s a head turner thoughtfully written beautifully read and finally deeply humanizing,1365
1,barbershop is a good hearted ensemble comedy with a variety of quirky characters and an engaging story,1368
1,tully is in many ways the perfect festival film a calm self assured portrait of small town regret love duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience,1369
1,i like this movie a lot,1370
1,what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america sketchy but nevertheless gripping portrait of jim brown a celebrated wonder in the spotlight,1375
1,a well done film of a self reflexive philosophical nature,1378
1,texan director george ratliff had unlimited access to families and church meetings and he delivers fascinating psychological fare,1379
1,the rich performances by friel and especially williams an american actress who becomes fully english round out the square edges,1380
1,jagger stoppard and director michael apted deliver a riveting and surprisingly romantic ride,1383
1,a thought provoking and often funny drama about isolation,1384
1,whatever one makes of its political edge this is beautiful filmmaking from one of french cinema s master craftsmen,1385
1,mama africa pretty much delivers on that promise,1386
1,beyond the cleverness the weirdness and the pristine camerawork one hour photo is a sobering meditation on why we take pictures,1389
1,the work of an artist tormented by his heritage using his storytelling ability to honor the many faceless victims,1391
1,an uncomfortable experience but one as brave and challenging as you could possibly expect these days from american cinema,1394
1,hailed as a clever exercise in neo hitchcockianism this clever and very satisfying picture is more accurately chabrolian,1395
1,funny and also heartwarming without stooping to gooeyness,1396
1,the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers,1397
1,with amazing finesse the film shadows heidi s trip back to vietnam and the city where her mother mai thi kim still lives,1398
1,a heroic tale of persistence that is sure to win viewers hearts,1400
1,sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments,1411
1,it s a lovely sad dance highlighted by kwan s unique directing style,1413
1,the script by david koepp is perfectly serviceable and because he gives the story some soul he elevates the experience to a more mythic level,1414
1,this is a visually stunning rumination on love memory history and the war between art and commerce,1415
1,it s always fascinating to watch marker the essayist at work,1417
1,the tasteful little revision works wonders enhancing the cultural and economic subtext bringing richer meaning to the story s morals,1419
1,one of the greatest films i ve ever seen,1421
1,its gentle touching story creeps into your heart,1422
1,a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature,1426
1,a wild endearing masterful documentary,1431
1,jackie chan movies are a guilty pleasure he s easy to like and always leaves us laughing,1432
1,with exquisite craftsmanship olivier assayas has fashioned an absorbing look at provincial bourgeois french society,1434
1,leigh has a true talent for drawing wrenching performances from his actors improvised over many months and for conveying the way tiny acts of kindness make ordinary life survivable,1437
1,d espite its familiar subject matter ice age is consistently amusing and engrossing,1438
1,the ingenious construction adapted by david hare from michael cunningham s novel constantly flows forwards and back weaving themes among three strands which allow us to view events as if through a prism,1439
1,the bottom line is the piece works brilliantly,1441
1,aside from rohmer s bold choices regarding point of view the lady and the duke represents the filmmaker s lifelong concern with formalist experimentation in cinematic art,1446
1,a vivid thoughtful unapologetically raw coming of age tale full of sex drugs and rock n roll,1447
1,you would n t want to live waydowntown but it is a hilarious place to visit,1448
1,terrific casting and solid execution give all three stories life,1453
1,frequent flurries of creative belly laughs and genuinely enthusiastic performances keep the movie slaloming through its hackneyed elements with enjoyable ease,1456
1,at its best this is grand scale moviemaking for a larger than life figure an artist who has been awarded mythic status in contemporary culture,1457
1,the plot of the comeback curlers is n t very interesting actually but what i like about men with brooms and what is kind of special is how the film knows what s unique and quirky about canadians,1458
1,it s a beautiful film full of elaborate and twisted characters and it s also pretty funny,1460
0,could this be the first major studio production shot on video tape instead of film,1461
1,as a director paxton is surprisingly brilliant deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head trip,1465
1,the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill,1466
1,a coming of age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type the uncertain girl on the brink of womanhood,1468
1,a distinguished and thoughtful film marked by acute writing and a host of splendid performances,1469
1,it s a smart solid kinetically charged spy flick worthy of a couple hours of summertime and a bucket of popcorn,1473
1,nothing overly original mind you but solidly entertaining,1474
1,puts a refreshing and comical spin on the all too familiar saga of the contemporary single woman,1477
1,if you grew up on scooby you ll love this movie,1478
1,spider man is better than any summer blockbuster we had to endure last summer and hopefully sets the tone for a summer of good stuff,1481
1,the movie is a trove of delights,1484
1,excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama,1485
1,in a summer of clones harvard man is something rare and riveting a wild ride that relies on more than special effects,1486
1,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise,1491
1,damon brings the proper conviction to his role as jason bourne,1492
1,for the most part it works beautifully as a movie without sacrificing the integrity of the opera,1493
1,despite its flaws crazy as hell marks an encouraging new direction for la salle,1495
1,i loved the look of this film,1499
1,those with a modicum of patience will find in these characters foibles a timeless and unique perspective,1500
1,beautiful to watch and holds a certain charm,1501
1,it s refreshing to see a romance this smart,1505
1,transforms one of shakespeare s deepest tragedies into a smart new comedy,1508
1,an intelligent and deeply felt work about impossible irrevocable choices and the price of making them,1509
1,it s never dull and always looks good,1513
1,as commander in chief of this film bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world,1514
1,all of it works smoothly under the direction of spielberg who does a convincing impersonation here of a director enjoying himself immensely,1515
1,one of the year s most weirdly engaging and unpredictable character pieces,1518
1,one of the best inside show biz yarns ever,1519
1,a terrifically entertaining specimen of spielbergian sci fi,1520
1,a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd,1521
1,whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv they show a remarkable ability to document both sides of this emotional car wreck,1523
1,it establishes its ominous mood and tension swiftly and if the suspense never rises to a higher level it is nevertheless maintained throughout,1524
1,a thoroughly engaging surprisingly touching british comedy,1527
1,a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs,1529
1,imamura has said that warm water under a red bridge is a poem to the enduring strengths of women,1533
1,it s a ripper of a yarn and i for one enjoyed the thrill of the chill,1535
1,naomi watts is terrific as rachel her petite frame and vulnerable persona emphasising her plight and isolation,1536
1,with dickens words and writer director douglas mcgrath s even toned direction a ripping good yarn is told,1538
1,a smart compelling drama,1541
1,a must see for fans of thoughtful war films and those interested in the sights and sounds of battle,1542
1,deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance,1544
1,nicholson s understated performance is wonderful,1545
1,another entertaining romp from robert rodriguez,1547
1,tsai convincingly paints a specifically urban sense of disassociation here,1550
1,if you can swallow its absurdities and crudities lagaan really is enormously good fun,1551
1,a pleasing often funny comedy,1553
1,all three actresses are simply dazzling particularly balk who s finally been given a part worthy of her considerable talents,1554
1,it s a great performance and a reminder of dickens grandeur,1557
0,less a story than an inexplicable nightmare right down to the population s shrugging acceptance to each new horror,1558
1,a compassionate moving portrait of an american and an america always reaching for something just outside his grasp,1560
1,and it sees those relationships including that between the son and his wife and the wife and the father and between the two brothers with incredible subtlety and acumen,1561
1,one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm,1562
1,a fascinating unnerving examination of the delusions of one unstable man,1568
1,it s no accident that the accidental spy is a solid action pic that returns the martial arts master to top form,1569
1,heartwarming here relies less on forced air than on petter næss delicate clever direction and a wonderful imaginative script by axel hellstenius,1572
1,steers refreshingly clear of the usual cliches,1574
1,home movie is a sweet treasure and something well worth your time,1575
1,highly recommended viewing for its courage ideas technical proficiency and great acting,1576
1,the movie s thesis elegant technology for the masses is surprisingly refreshing,1577
1,scott delivers a terrific performance in this fascinating portrait of a modern lothario,1578
1,combines sharp comedy old fashioned monster movie atmospherics and genuine heart to create a film that s not merely about kicking undead but also about dealing with regret and ultimately finding redemption,1580
0,as lively an account as seinfeld is deadpan,1583
1,it s the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer s most pleasurable movies,1590
1,more of the same from taiwanese auteur tsai ming liang which is good news to anyone who s fallen under the sweet melancholy spell of this unique director s previous films,1591
1,best of all is garcia who perfectly portrays the desperation of a very insecure man,1593
1,a sobering and powerful documentary about the most severe kind of personal loss rejection by one s mother,1595
1,humorous and heartfelt douglas mcgrath s version of nicholas nickleby left me feeling refreshed and hopeful,1596
1,a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem,1598
1,if you love him you ll like it,1599
1,the movie enters a realm where few non porn films venture and comes across as darkly funny energetic and surprisingly gentle,1603
1,huppert and girardot give performances of exceptional honesty,1606
1,it has that rare quality of being able to creep the living hell out of you,1607
1,hayek throws herself into this dream hispanic role with a teeth clenching gusto she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo,1609
1,with we were soldiers hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in,1612
1,there is greatness here,1616
1,13 conversations about one thing is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling,1621
1,satin rouge is not a new or inventive journey but it s encouraging to see a three dimensional average middle aged woman s experience of self discovery handled with such sensitivity,1622
1,cannon s confidence and laid back good spirits are with the drumming routines among the film s saving graces,1624
1,in its understanding often funny way it tells a story whose restatement is validated by the changing composition of the nation,1625
1,a fiercely clever and subtle film capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries,1627
1,about schmidt is undoubtedly one of the finest films of the year,1629
1,offers the flash of rock videos fused with solid performances and eerie atmosphere,1633
1,filmmakers dana janklowicz mann and amir mann area headed east far east in retelling a historically significant and personal episode detailing how one international city welcomed tens of thousands of german jewish refugees while the world s democracie,1634
1,an edifying glimpse into the wit and revolutionary spirit of these performers and their era,1636
1,this is one of the year s best films,1639
1,a fleet footed and pleasingly upbeat family diversion,1640
1,sorvino is delightful in the central role,1641
1,she nearly glows with enthusiasm sensuality and a conniving wit,1642
1,it s immensely ambitious different than anything that s been done before and amazingly successful in terms of what it s trying to do,1643
1,great performances stylish cinematography and a gritty feel help make gangster no 1 a worthwhile moviegoing experience,1645
1,mr deeds is suitable summer entertainment that offers escapism without requiring a great deal of thought,1646
1,this is an extraordinary film not least because it is japanese and yet feels universal,1650
1,a funny and touching film that is gorgeously acted by a british cast to rival gosford park s,1653
1,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1655
1,a thoughtful and surprisingly affecting portrait of a screwed up man who dared to mess with some powerful people seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause,1656
1,for most of its footage the new thriller proves that director m night shyamalan can weave an eerie spell and that mel gibson can gasp shudder and even tremble without losing his machismo,1660
1,a very good film sits in the place where a masterpiece should be,1663
1,spellbinding fun and deliciously exploitative,1664
1,despite the predictable parent vs child coming of age theme first class natural acting and a look at the real americans make this a charmer,1666
1,one of recent memory s most thoughtful films about art ethics and the cost of moral compromise,1668
1,chicago offers much colorful eye candy including the spectacle of gere in his dancing shoes hoofing and crooning with the best of them,1674
1,by and large this is mr kilmer s movie and it s his strongest performance since the doors,1675
1,a charming but slight comedy,1677
1,henry bean s thoughtful screenplay provides no easy answers but offers a compelling investigation of faith versus intellect,1678
1,a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family,1679
1,playing a role of almost bergmanesque intensity bisset is both convincing and radiant,1680
1,nair s cast is so large it s altman esque but she deftly spins the multiple stories in a vibrant and intoxicating fashion,1684
1,poignant japanese epic about adolescent anomie and heartbreak,1685
1,we ve seen it all before in one form or another but director hoffman with great help from kevin kline makes us care about this latest reincarnation of the world s greatest teacher,1686
1,what could have easily become a cold calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking,1689
1,a delightful surprise because despite all the backstage drama this is a movie that tells stories that work is charming is moving is funny and looks professional,1690
1,the imax screen enhances the personal touch of manual animation,1691
1,does an impressive job of relating the complicated history of the war and of filling in the background,1692
1,it s all about anakin and the lustrous polished visuals rich in color and creativity and of course special effect,1693
0,lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child s interest and an adult s patience,1694
1,but it also has many of the things that made the first one charming,1695
1,it s funny touching dramatically forceful and beautifully shot,1696
1,its rawness and vitality give it considerable punch,1697
1,the hours a delicately crafted film is an impressive achievement in spite of a river of sadness that pours into every frame,1703
1,with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi s dong stakes out the emotional heart of happy,1706
1,nohe s documentary about the event is sympathetic without being gullible he is n t blind to the silliness but also captures moments of spontaneous creativity and authentic co operative interaction,1707
1,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life s harshness,1712
1,jackson is always watchable,1713
1,works it s thanks to huston s revelatory performance,1714
1,a wild ride of a movie that keeps throwing fastballs,1715
1,confessions is without a doubt a memorable directorial debut from king hunk,1716
1,the film is a very good viewing alternative for young women,1717
1,australian filmmaker david flatman uses the huge screen format to make an old fashioned nature film that educates viewers with words and pictures while entertaining them,1718
1,a dazzling dream of a documentary,1719
1,brave and sweetly rendered love story,1721
1,a hallmark film in an increasingly important film industry and worth the look,1723
1,the difference between cho and most comics is that her confidence in her material is merited,1726
1,there is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye,1728
1,mordantly funny and intimately knowing,1731
1,fast and funny an action cartoon that s suspenseful enough for older kids but not too scary for the school age crowd,1733
1,one of those rare films that come by once in a while with flawless amounts of acting direction story and pace,1734
1,earnest unsubtle and hollywood predictable green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese,1737
1,the film s unhurried pace is actually one of its strengths,1739
1,despite its floating narrative this is a remarkably accessible and haunting film,1741
1,vibrantly colored and beautifully designed metropolis is a feast for the eyes,1742
1,sweetly sexy funny and touching,1743
1,for decades we ve marveled at disney s rendering of water snow flames and shadows in a hand drawn animated world,1745
1,a witty low key romantic comedy,1747
1,more good than great but freeman and judd make it work,1748
1,together writer director danny verete s three tales comprise a powerful and reasonably fulfilling gestalt,1751
1,this story of a determined woman s courage to find her husband in a war zone offers winning performances and some effecting moments,1757
1,like shrek spirit s visual imagination reminds you of why animation is such a perfect medium for children because of the way it allows the mind to enter and accept another world,1758
0,it irritates and saddens me that martin lawrence s latest vehicle can explode obnoxiously into 2 500 screens while something of bubba ho tep s clearly evident quality may end up languishing on a shelf somewhere,1760
1,not everything in this ambitious comic escapade works but coppola along with his sister sofia is a real filmmaker,1761
1,hashiguchi covers this territory with wit and originality suggesting that with his fourth feature the first to be released in the u s a major director is emerging in world cinema,1764
1,kudos to the most enchanting film of the year,1767
1,director paul cox s unorthodox abstract approach to visualizing nijinsky s diaries is both stimulating and demanding,1770
1,best enjoyed as a work of fiction inspired by real life events,1773
1,westbrook makes a wonderful subject for the camera,1775
1,even if invincible is not quite the career peak that the pianist is for roman polanski it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse marvelously twisted shapes history has taken,1777
1,a wild ride with eight boarders from venice beach that was a deserved co winner of the audience award for documentaries at the sundance film festival,1780
1,the film belongs to the marvelous verdu a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public,1782
1,moonlight mile does n t quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy,1786
1,not as well written as sexy beast not as gloriously flippant as lock stock and two smoking barrels but stylish and moody and exceptionally well acted,1787
1,quite simply a joy to watch and especially to listen to,1788
1,a winning and wildly fascinating work,1790
1,worth catching for griffiths warm and winning central performance,1792
1,an interesting psychological game of cat and mouse three dimensional characters and believable performances all add up to a satisfying crime drama,1793
1,i love the robust middle of this picture,1795
1,there is a beautiful aching sadness to it all,1798
1,there are n t too many films that can be as simultaneously funny offbeat and heartwarming without a thick shmear of the goo at least but elling manages to do all three quite well making it one of the year s most enjoyable releases,1801
1,an earnest roughshod document it serves as a workable primer for the region s recent history and would make a terrific 10th grade learning tool,1803
0,the film s considered approach to its subject matter is too calm and thoughtful for agitprop and the thinness of its characterizations makes it a failure as straight drama,1806
1,this is a story that zings all the way through with originality humour and pathos,1808
0,as underwater ghost stories go below casts its spooky net out into the atlantic ocean and spits it back grizzled and charred somewhere northwest of the bermuda triangle,1809
1,a rock solid gangster movie with a fair amount of suspense intriguing characters and bizarre bank robberies plus a heavy dose of father and son dynamics,1811
1,it s incredible the number of stories the holocaust has generated,1812
1,as they used to say in the 1950s sci fi movies signs is a tribute to shyamalan s gifts which are such that we ll keep watching the skies for his next project,1814
1,a film with contemporary political resonance illustrated by a winning family story,1817
1,kids five and up will be delighted with the fast funny and even touching story,1818
1,an unsettling memorable cinematic experience that does its predecessors proud,1820
1,ferrara s strongest and most touching movie of recent years,1822
1,what i saw i enjoyed,1825
1,a deft delightful mix of sulky teen drama and overcoming obstacles sports movie triumph,1827
1,daringly perceptive taut piercing and feisty biggie and tupac is undeniably subversive and involving in its bold presentation,1828
1,hugely entertaining from start to finish featuring a fall from grace that still leaves shockwaves it will gratify anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels,1833
1,for all the wit and hoopla festival in cannes offers rare insight into the structure of relationships,1839
1,what makes how i killed my father compelling besides its terrific performances is fontaine s willingness to wander into the dark areas of parent child relationships without flinching,1840
1,the kind of entertainment that parents love to have their kids see,1842
1,it s a fine focused piece of work that reopens an interesting controversy and never succumbs to sensationalism,1843
1,its engaging simplicity is driven by appealing leads,1844
1,an elegant film with often surprising twists and an intermingling of naiveté and sophistication,1847
1,blessed with two fine nuanced lead performances,1848
1,as a girl meets girl romantic comedy kissing jessica steinis quirky charming and often hilarious,1849
1,turturro is fabulously funny and over the top as a very sneaky butler who excels in the art of impossible disappearing reappearing acts,1852
1,from a deceptively simple premise this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times,1853
1,simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy,1854
1,provides a very moving and revelatory footnote to the holocaust,1855
1,terrific performances great to look at and funny,1856
1,it s a compelling and horrifying story and the laramie project is worthwhile for reminding us that this sort of thing does in fact still happen in america,1858
1,i like it,1859
1,that rare documentary that incorporates so much of human experience drama conflict tears and surprise that it transcends the normal divisions between fiction and nonfiction film,1861
1,that rare movie that works on any number of levels as a film of magic and whimsy for children a heartfelt romance for teenagers and a compelling argument about death both pro and con for adults,1862
1,a sharp and quick documentary that is funny and pithy while illuminating an era of theatrical comedy that while past really is n t,1864
1,overall cletis tout is a winning comedy that excites the imagination and tickles the funny bone,1867
1,easily one of the best and most exciting movies of the year,1868
1,the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar,1869
1,an engaging formulaic sports drama that carries a charge of genuine excitement,1870
1,insomnia is one of the year s best films and pacino gives one of his most daring and complicated performances,1871
1,like vardalos and corbett who play their roles with vibrant charm the film directed by joel zwick is heartfelt and hilarious in ways you ca n t fake,1872
